configuration,average
"ranker_{""alpha"": 0.55}_orderer_{""k"": 6}_tiler_{""word_limit"": 175}_rouge_{}_",0.2961737771675063
"ranker_{""alpha"": 0.55}_orderer_{""k"": 7}_tiler_{""word_limit"": 75}_rouge_{}_",0.29841775721521846
"ranker_{""alpha"": 0.55}_orderer_{""k"": 6}_tiler_{""word_limit"": 200}_rouge_{}_",0.29390076263483095
"ranker_{""alpha"": 0.55}_orderer_{""k"": 7}_tiler_{""word_limit"": 100}_rouge_{}_",0.3032105347446815
"ranker_{""alpha"": 0.55}_orderer_{""k"": 6}_tiler_{""word_limit"": 225}_rouge_{}_",0.29109495676402225
"ranker_{""alpha"": 0.55}_orderer_{""k"": 6}_tiler_{""word_limit"": 250}_rouge_{}_",0.2899651587072755
"ranker_{""alpha"": 0.55}_orderer_{""k"": 7}_tiler_{""word_limit"": 125}_rouge_{}_",0.3030674542666852
"ranker_{""alpha"": 0.55}_orderer_{""k"": 8}_tiler_{""word_limit"": 25}_rouge_{}_",0.2547898849427184
"ranker_{""alpha"": 0.55}_orderer_{""k"": 6}_tiler_{""word_limit"": 275}_rouge_{}_",0.2883181666488434
"ranker_{""alpha"": 0.55}_orderer_{""k"": 7}_tiler_{""word_limit"": 150}_rouge_{}_",0.2983041617345295
"ranker_{""alpha"": 0.55}_orderer_{""k"": 8}_tiler_{""word_limit"": 50}_rouge_{}_",0.29156028092247294
"ranker_{""alpha"": 0.55}_orderer_{""k"": 7}_tiler_{""word_limit"": 175}_rouge_{}_",0.29606037600699414
"ranker_{""alpha"": 0.55}_orderer_{""k"": 6}_tiler_{""word_limit"": 300}_rouge_{}_",0.2871925958830864
"ranker_{""alpha"": 0.55}_orderer_{""k"": 7}_tiler_{""word_limit"": 200}_rouge_{}_",0.29445205174491185
"ranker_{""alpha"": 0.55}_orderer_{""k"": 8}_tiler_{""word_limit"": 75}_rouge_{}_",0.2983391006753904
"ranker_{""alpha"": 0.55}_orderer_{""k"": 8}_tiler_{""word_limit"": 100}_rouge_{}_",0.30199750392065083
"ranker_{""alpha"": 0.55}_orderer_{""k"": 7}_tiler_{""word_limit"": 225}_rouge_{}_",0.2920721861983927
"ranker_{""alpha"": 0.55}_orderer_{""k"": 8}_tiler_{""word_limit"": 125}_rouge_{}_",0.300823827112183
"ranker_{""alpha"": 0.55}_orderer_{""k"": 7}_tiler_{""word_limit"": 250}_rouge_{}_",0.29069514062622637
"ranker_{""alpha"": 0.55}_orderer_{""k"": 9}_tiler_{""word_limit"": 25}_rouge_{}_",0.25178589771888743
"ranker_{""alpha"": 0.55}_orderer_{""k"": 8}_tiler_{""word_limit"": 150}_rouge_{}_",0.2987317751058806
"ranker_{""alpha"": 0.55}_orderer_{""k"": 7}_tiler_{""word_limit"": 275}_rouge_{}_",0.28850575301483516
"ranker_{""alpha"": 0.55}_orderer_{""k"": 7}_tiler_{""word_limit"": 300}_rouge_{}_",0.28695207242603515
"ranker_{""alpha"": 0.55}_orderer_{""k"": 8}_tiler_{""word_limit"": 175}_rouge_{}_",0.29619682590718327
"ranker_{""alpha"": 0.55}_orderer_{""k"": 9}_tiler_{""word_limit"": 50}_rouge_{}_",0.29617264930519344
"ranker_{""alpha"": 0.55}_orderer_{""k"": 8}_tiler_{""word_limit"": 200}_rouge_{}_",0.2935210993246107
"ranker_{""alpha"": 0.55}_orderer_{""k"": 9}_tiler_{""word_limit"": 75}_rouge_{}_",0.30168831992241235
"ranker_{""alpha"": 0.55}_orderer_{""k"": 8}_tiler_{""word_limit"": 225}_rouge_{}_",0.2921064430558504
"ranker_{""alpha"": 0.55}_orderer_{""k"": 9}_tiler_{""word_limit"": 100}_rouge_{}_",0.30415691917359305
"ranker_{""alpha"": 0.55}_orderer_{""k"": 9}_tiler_{""word_limit"": 125}_rouge_{}_",0.3021953425291
"ranker_{""alpha"": 0.55}_orderer_{""k"": 8}_tiler_{""word_limit"": 250}_rouge_{}_",0.28988536965988865
"ranker_{""alpha"": 0.55}_orderer_{""k"": 10}_tiler_{""word_limit"": 25}_rouge_{}_",0.2516494620534251
"ranker_{""alpha"": 0.55}_orderer_{""k"": 8}_tiler_{""word_limit"": 275}_rouge_{}_",0.28799293828721034
"ranker_{""alpha"": 0.55}_orderer_{""k"": 9}_tiler_{""word_limit"": 150}_rouge_{}_",0.2995940201063947
"ranker_{""alpha"": 0.55}_orderer_{""k"": 8}_tiler_{""word_limit"": 300}_rouge_{}_",0.28728112449146925
"ranker_{""alpha"": 0.55}_orderer_{""k"": 10}_tiler_{""word_limit"": 50}_rouge_{}_",0.29210282619206174
"ranker_{""alpha"": 0.55}_orderer_{""k"": 9}_tiler_{""word_limit"": 175}_rouge_{}_",0.29719249188405933
"ranker_{""alpha"": 0.55}_orderer_{""k"": 10}_tiler_{""word_limit"": 75}_rouge_{}_",0.3014742462785897
"ranker_{""alpha"": 0.55}_orderer_{""k"": 9}_tiler_{""word_limit"": 200}_rouge_{}_",0.2942502868588559
"ranker_{""alpha"": 0.55}_orderer_{""k"": 10}_tiler_{""word_limit"": 100}_rouge_{}_",0.3016617710621559
"ranker_{""alpha"": 0.55}_orderer_{""k"": 9}_tiler_{""word_limit"": 225}_rouge_{}_",0.2921776550586453
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 3}_tiler_{""word_limit"": 25}_rouge_{}_",0.25319845536132196
"ranker_{""alpha"": 0.55}_orderer_{""k"": 10}_tiler_{""word_limit"": 125}_rouge_{}_",0.30232808674410183
"ranker_{""alpha"": 0.55}_orderer_{""k"": 10}_tiler_{""word_limit"": 150}_rouge_{}_",0.29927550995215574
"ranker_{""alpha"": 0.55}_orderer_{""k"": 9}_tiler_{""word_limit"": 250}_rouge_{}_",0.2903266642619512
"ranker_{""alpha"": 0.55}_orderer_{""k"": 9}_tiler_{""word_limit"": 275}_rouge_{}_",0.28849494634335726
"ranker_{""alpha"": 0.55}_orderer_{""k"": 10}_tiler_{""word_limit"": 175}_rouge_{}_",0.2961737771675063
"ranker_{""alpha"": 0.55}_orderer_{""k"": 9}_tiler_{""word_limit"": 300}_rouge_{}_",0.2872632483122488
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 3}_tiler_{""word_limit"": 50}_rouge_{}_",0.28956737546928135
"ranker_{""alpha"": 0.55}_orderer_{""k"": 10}_tiler_{""word_limit"": 200}_rouge_{}_",0.29390076263483095
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 3}_tiler_{""word_limit"": 75}_rouge_{}_",0.29760849296877595
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 3}_tiler_{""word_limit"": 100}_rouge_{}_",0.3015309473496168
"ranker_{""alpha"": 0.55}_orderer_{""k"": 10}_tiler_{""word_limit"": 225}_rouge_{}_",0.29109495676402225
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 3}_tiler_{""word_limit"": 125}_rouge_{}_",0.30082900957547476
"ranker_{""alpha"": 0.55}_orderer_{""k"": 10}_tiler_{""word_limit"": 250}_rouge_{}_",0.2899651587072755
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 2}_tiler_{""word_limit"": 25}_rouge_{}_",0.2524764828732494
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 3}_tiler_{""word_limit"": 150}_rouge_{}_",0.2977114075668464
"ranker_{""alpha"": 0.55}_orderer_{""k"": 10}_tiler_{""word_limit"": 275}_rouge_{}_",0.2883181666488434
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 2}_tiler_{""word_limit"": 50}_rouge_{}_",0.2926732096535337
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 3}_tiler_{""word_limit"": 175}_rouge_{}_",0.29510346441452995
"ranker_{""alpha"": 0.55}_orderer_{""k"": 10}_tiler_{""word_limit"": 300}_rouge_{}_",0.2871925958830864
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 3}_tiler_{""word_limit"": 200}_rouge_{}_",0.2927205136756769
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 2}_tiler_{""word_limit"": 75}_rouge_{}_",0.2987687953301699
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 2}_tiler_{""word_limit"": 100}_rouge_{}_",0.30185349824801566
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 3}_tiler_{""word_limit"": 250}_rouge_{}_",0.28908264358417946
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 3}_tiler_{""word_limit"": 225}_rouge_{}_",0.29103284281172337
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 2}_tiler_{""word_limit"": 125}_rouge_{}_",0.30263864162891807
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 3}_tiler_{""word_limit"": 275}_rouge_{}_",0.2873022567717542
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 5}_tiler_{""word_limit"": 25}_rouge_{}_",0.25183790261045896
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 2}_tiler_{""word_limit"": 150}_rouge_{}_",0.2967547482968068
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 5}_tiler_{""word_limit"": 50}_rouge_{}_",0.29089793056831126
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 3}_tiler_{""word_limit"": 300}_rouge_{}_",0.2864862375368944
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 2}_tiler_{""word_limit"": 175}_rouge_{}_",0.2948492242817428
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 5}_tiler_{""word_limit"": 75}_rouge_{}_",0.3001570245397056
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 2}_tiler_{""word_limit"": 200}_rouge_{}_",0.29278530667113134
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 5}_tiler_{""word_limit"": 100}_rouge_{}_",0.29949079451606286
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 2}_tiler_{""word_limit"": 225}_rouge_{}_",0.2903217941110465
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 4}_tiler_{""word_limit"": 25}_rouge_{}_",0.2512194028398546
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 5}_tiler_{""word_limit"": 125}_rouge_{}_",0.3002892775166078
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 2}_tiler_{""word_limit"": 250}_rouge_{}_",0.2892103595150637
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 2}_tiler_{""word_limit"": 275}_rouge_{}_",0.28731281197571096
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 5}_tiler_{""word_limit"": 150}_rouge_{}_",0.29789512763940806
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 4}_tiler_{""word_limit"": 50}_rouge_{}_",0.29577358684518534
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 5}_tiler_{""word_limit"": 175}_rouge_{}_",0.2951759340011609
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 2}_tiler_{""word_limit"": 300}_rouge_{}_",0.2860374733710787
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 4}_tiler_{""word_limit"": 75}_rouge_{}_",0.3007985644606568
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 5}_tiler_{""word_limit"": 200}_rouge_{}_",0.29238719024653126
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 4}_tiler_{""word_limit"": 100}_rouge_{}_",0.3022322964542662
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 7}_tiler_{""word_limit"": 25}_rouge_{}_",0.2524764828732494
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 5}_tiler_{""word_limit"": 225}_rouge_{}_",0.2895224362465836
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 4}_tiler_{""word_limit"": 125}_rouge_{}_",0.30073327385128384
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 5}_tiler_{""word_limit"": 250}_rouge_{}_",0.288768362641464
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 7}_tiler_{""word_limit"": 50}_rouge_{}_",0.2926732096535337
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 4}_tiler_{""word_limit"": 150}_rouge_{}_",0.2991178400231984
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 5}_tiler_{""word_limit"": 275}_rouge_{}_",0.2871812007507311
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 5}_tiler_{""word_limit"": 300}_rouge_{}_",0.2859343340127578
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 7}_tiler_{""word_limit"": 75}_rouge_{}_",0.2987687953301699
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 4}_tiler_{""word_limit"": 175}_rouge_{}_",0.29567999393068517
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 4}_tiler_{""word_limit"": 200}_rouge_{}_",0.29341606683401283
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 4}_tiler_{""word_limit"": 225}_rouge_{}_",0.29109900357005286
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 7}_tiler_{""word_limit"": 100}_rouge_{}_",0.30185349824801566
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 6}_tiler_{""word_limit"": 25}_rouge_{}_",0.25319845536132196
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 7}_tiler_{""word_limit"": 125}_rouge_{}_",0.30263864162891807
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 4}_tiler_{""word_limit"": 250}_rouge_{}_",0.2889137407585787
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 6}_tiler_{""word_limit"": 50}_rouge_{}_",0.28956737546928135
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 7}_tiler_{""word_limit"": 150}_rouge_{}_",0.2967547482968068
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 4}_tiler_{""word_limit"": 300}_rouge_{}_",0.2859774995152924
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 4}_tiler_{""word_limit"": 275}_rouge_{}_",0.2871649655093322
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 7}_tiler_{""word_limit"": 175}_rouge_{}_",0.2948492242817428
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 6}_tiler_{""word_limit"": 75}_rouge_{}_",0.29760849296877595
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 7}_tiler_{""word_limit"": 200}_rouge_{}_",0.29278530667113134
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 6}_tiler_{""word_limit"": 100}_rouge_{}_",0.3015309473496168
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 7}_tiler_{""word_limit"": 225}_rouge_{}_",0.2903217941110465
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 8}_tiler_{""word_limit"": 25}_rouge_{}_",0.25183790261045896
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 7}_tiler_{""word_limit"": 250}_rouge_{}_",0.2892103595150637
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 6}_tiler_{""word_limit"": 125}_rouge_{}_",0.30082900957547476
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 6}_tiler_{""word_limit"": 150}_rouge_{}_",0.2977114075668464
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 8}_tiler_{""word_limit"": 50}_rouge_{}_",0.29089793056831126
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 7}_tiler_{""word_limit"": 275}_rouge_{}_",0.28731281197571096
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 6}_tiler_{""word_limit"": 175}_rouge_{}_",0.29510346441452995
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 8}_tiler_{""word_limit"": 75}_rouge_{}_",0.3001570245397056
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 7}_tiler_{""word_limit"": 300}_rouge_{}_",0.2860374733710787
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 6}_tiler_{""word_limit"": 200}_rouge_{}_",0.2927205136756769
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 8}_tiler_{""word_limit"": 100}_rouge_{}_",0.29949079451606286
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 6}_tiler_{""word_limit"": 225}_rouge_{}_",0.29103284281172337
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 8}_tiler_{""word_limit"": 125}_rouge_{}_",0.3002892775166078
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 6}_tiler_{""word_limit"": 250}_rouge_{}_",0.28908264358417946
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 9}_tiler_{""word_limit"": 25}_rouge_{}_",0.2512194028398546
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 6}_tiler_{""word_limit"": 275}_rouge_{}_",0.2873022567717542
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 8}_tiler_{""word_limit"": 150}_rouge_{}_",0.29789512763940806
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 9}_tiler_{""word_limit"": 50}_rouge_{}_",0.29577358684518534
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 8}_tiler_{""word_limit"": 175}_rouge_{}_",0.2951759340011609
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 6}_tiler_{""word_limit"": 300}_rouge_{}_",0.2864862375368944
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 9}_tiler_{""word_limit"": 75}_rouge_{}_",0.3007985644606568
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 8}_tiler_{""word_limit"": 225}_rouge_{}_",0.2895224362465836
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 8}_tiler_{""word_limit"": 200}_rouge_{}_",0.29238719024653126
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 9}_tiler_{""word_limit"": 100}_rouge_{}_",0.3022322964542662
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 10}_tiler_{""word_limit"": 25}_rouge_{}_",0.2524764828732494
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 9}_tiler_{""word_limit"": 125}_rouge_{}_",0.30073327385128384
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 10}_tiler_{""word_limit"": 50}_rouge_{}_",0.2926732096535337
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 8}_tiler_{""word_limit"": 275}_rouge_{}_",0.2871812007507311
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 8}_tiler_{""word_limit"": 250}_rouge_{}_",0.288768362641464
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 9}_tiler_{""word_limit"": 150}_rouge_{}_",0.2991178400231984
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 9}_tiler_{""word_limit"": 175}_rouge_{}_",0.29567999393068517
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 8}_tiler_{""word_limit"": 300}_rouge_{}_",0.2859343340127578
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 10}_tiler_{""word_limit"": 75}_rouge_{}_",0.2987687953301699
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 9}_tiler_{""word_limit"": 200}_rouge_{}_",0.29341606683401283
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 10}_tiler_{""word_limit"": 100}_rouge_{}_",0.30185349824801566
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 9}_tiler_{""word_limit"": 225}_rouge_{}_",0.29109900357005286
"ranker_{""alpha"": 0.65}_orderer_{""k"": 2}_tiler_{""word_limit"": 25}_rouge_{}_",0.24999737918066203
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 10}_tiler_{""word_limit"": 125}_rouge_{}_",0.30263864162891807
"ranker_{""alpha"": 0.65}_orderer_{""k"": 2}_tiler_{""word_limit"": 50}_rouge_{}_",0.28871482107465046
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 10}_tiler_{""word_limit"": 150}_rouge_{}_",0.2967547482968068
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 9}_tiler_{""word_limit"": 250}_rouge_{}_",0.2889137407585787
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 9}_tiler_{""word_limit"": 275}_rouge_{}_",0.2871649655093322
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 10}_tiler_{""word_limit"": 175}_rouge_{}_",0.2948492242817428
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 9}_tiler_{""word_limit"": 300}_rouge_{}_",0.2859774995152924
"ranker_{""alpha"": 0.65}_orderer_{""k"": 2}_tiler_{""word_limit"": 75}_rouge_{}_",0.2957645236552398
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 10}_tiler_{""word_limit"": 200}_rouge_{}_",0.29278530667113134
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 10}_tiler_{""word_limit"": 225}_rouge_{}_",0.2903217941110465
"ranker_{""alpha"": 0.65}_orderer_{""k"": 2}_tiler_{""word_limit"": 100}_rouge_{}_",0.29882851387474374
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 10}_tiler_{""word_limit"": 250}_rouge_{}_",0.2892103595150637
"ranker_{""alpha"": 0.65}_orderer_{""k"": 2}_tiler_{""word_limit"": 125}_rouge_{}_",0.29870043110198424
"ranker_{""alpha"": 0.65}_orderer_{""k"": 5}_tiler_{""word_limit"": 25}_rouge_{}_",0.25041958256734953
"ranker_{""alpha"": 0.65}_orderer_{""k"": 2}_tiler_{""word_limit"": 150}_rouge_{}_",0.2960672681946654
"ranker_{""alpha"": 0.65}_orderer_{""k"": 5}_tiler_{""word_limit"": 50}_rouge_{}_",0.29132766225913
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 10}_tiler_{""word_limit"": 275}_rouge_{}_",0.28731281197571096
"ranker_{""alpha"": 0.65}_orderer_{""k"": 2}_tiler_{""word_limit"": 175}_rouge_{}_",0.2940499057183338
"ranker_{""alpha"": 0.6000000000000001}_orderer_{""k"": 10}_tiler_{""word_limit"": 300}_rouge_{}_",0.2860374733710787
"ranker_{""alpha"": 0.65}_orderer_{""k"": 2}_tiler_{""word_limit"": 200}_rouge_{}_",0.29165509476466595
"ranker_{""alpha"": 0.65}_orderer_{""k"": 5}_tiler_{""word_limit"": 75}_rouge_{}_",0.297084620160743
"ranker_{""alpha"": 0.65}_orderer_{""k"": 2}_tiler_{""word_limit"": 225}_rouge_{}_",0.290739952095845
"ranker_{""alpha"": 0.65}_orderer_{""k"": 5}_tiler_{""word_limit"": 100}_rouge_{}_",0.30119051543142
"ranker_{""alpha"": 0.65}_orderer_{""k"": 3}_tiler_{""word_limit"": 25}_rouge_{}_",0.24893211652851624
"ranker_{""alpha"": 0.65}_orderer_{""k"": 2}_tiler_{""word_limit"": 250}_rouge_{}_",0.28877973625866676
"ranker_{""alpha"": 0.65}_orderer_{""k"": 5}_tiler_{""word_limit"": 125}_rouge_{}_",0.29998154637140645
"ranker_{""alpha"": 0.65}_orderer_{""k"": 3}_tiler_{""word_limit"": 50}_rouge_{}_",0.2896375560847409
"ranker_{""alpha"": 0.65}_orderer_{""k"": 5}_tiler_{""word_limit"": 150}_rouge_{}_",0.29631648195844207
"ranker_{""alpha"": 0.65}_orderer_{""k"": 2}_tiler_{""word_limit"": 275}_rouge_{}_",0.28697185983992196
"ranker_{""alpha"": 0.65}_orderer_{""k"": 5}_tiler_{""word_limit"": 175}_rouge_{}_",0.29508517139911533
"ranker_{""alpha"": 0.65}_orderer_{""k"": 2}_tiler_{""word_limit"": 300}_rouge_{}_",0.2863006554560635
"ranker_{""alpha"": 0.65}_orderer_{""k"": 5}_tiler_{""word_limit"": 200}_rouge_{}_",0.2933082828798335
"ranker_{""alpha"": 0.65}_orderer_{""k"": 3}_tiler_{""word_limit"": 75}_rouge_{}_",0.29801916356464114
"ranker_{""alpha"": 0.65}_orderer_{""k"": 5}_tiler_{""word_limit"": 225}_rouge_{}_",0.2902784014228045
"ranker_{""alpha"": 0.65}_orderer_{""k"": 3}_tiler_{""word_limit"": 100}_rouge_{}_",0.2979781863454796
"ranker_{""alpha"": 0.65}_orderer_{""k"": 4}_tiler_{""word_limit"": 25}_rouge_{}_",0.2500894153173278
"ranker_{""alpha"": 0.65}_orderer_{""k"": 3}_tiler_{""word_limit"": 125}_rouge_{}_",0.2998102372460881
"ranker_{""alpha"": 0.65}_orderer_{""k"": 3}_tiler_{""word_limit"": 150}_rouge_{}_",0.2979254532669405
"ranker_{""alpha"": 0.65}_orderer_{""k"": 5}_tiler_{""word_limit"": 250}_rouge_{}_",0.28975033608886963
"ranker_{""alpha"": 0.65}_orderer_{""k"": 5}_tiler_{""word_limit"": 275}_rouge_{}_",0.28687873376342216
"ranker_{""alpha"": 0.65}_orderer_{""k"": 4}_tiler_{""word_limit"": 50}_rouge_{}_",0.2942582779118034
"ranker_{""alpha"": 0.65}_orderer_{""k"": 3}_tiler_{""word_limit"": 175}_rouge_{}_",0.29469034945347944
"ranker_{""alpha"": 0.65}_orderer_{""k"": 3}_tiler_{""word_limit"": 200}_rouge_{}_",0.2925005728927326
"ranker_{""alpha"": 0.65}_orderer_{""k"": 5}_tiler_{""word_limit"": 300}_rouge_{}_",0.2859854221482574
"ranker_{""alpha"": 0.65}_orderer_{""k"": 4}_tiler_{""word_limit"": 75}_rouge_{}_",0.3016242565697506
"ranker_{""alpha"": 0.65}_orderer_{""k"": 3}_tiler_{""word_limit"": 225}_rouge_{}_",0.28936718467981926
"ranker_{""alpha"": 0.65}_orderer_{""k"": 4}_tiler_{""word_limit"": 100}_rouge_{}_",0.30124457868035265
"ranker_{""alpha"": 0.65}_orderer_{""k"": 6}_tiler_{""word_limit"": 25}_rouge_{}_",0.24999737918066203
"ranker_{""alpha"": 0.65}_orderer_{""k"": 3}_tiler_{""word_limit"": 250}_rouge_{}_",0.2888208413980176
"ranker_{""alpha"": 0.65}_orderer_{""k"": 4}_tiler_{""word_limit"": 125}_rouge_{}_",0.3004589419016286
"ranker_{""alpha"": 0.65}_orderer_{""k"": 6}_tiler_{""word_limit"": 50}_rouge_{}_",0.28871482107465046
"ranker_{""alpha"": 0.65}_orderer_{""k"": 3}_tiler_{""word_limit"": 300}_rouge_{}_",0.2860525276206711
"ranker_{""alpha"": 0.65}_orderer_{""k"": 3}_tiler_{""word_limit"": 275}_rouge_{}_",0.2870428609696176
"ranker_{""alpha"": 0.65}_orderer_{""k"": 4}_tiler_{""word_limit"": 150}_rouge_{}_",0.2984095761851695
"ranker_{""alpha"": 0.65}_orderer_{""k"": 4}_tiler_{""word_limit"": 175}_rouge_{}_",0.2958887686746187
"ranker_{""alpha"": 0.65}_orderer_{""k"": 6}_tiler_{""word_limit"": 75}_rouge_{}_",0.2957645236552398
"ranker_{""alpha"": 0.65}_orderer_{""k"": 4}_tiler_{""word_limit"": 200}_rouge_{}_",0.2929970689472564
"ranker_{""alpha"": 0.65}_orderer_{""k"": 6}_tiler_{""word_limit"": 100}_rouge_{}_",0.29882851387474374
"ranker_{""alpha"": 0.65}_orderer_{""k"": 4}_tiler_{""word_limit"": 225}_rouge_{}_",0.2910534095641445
"ranker_{""alpha"": 0.65}_orderer_{""k"": 6}_tiler_{""word_limit"": 125}_rouge_{}_",0.29870043110198424
